1440.705653, -17.875000, -24.937500, -7.250000, 0.371582, -0.645020, 0.709961, -0.036011, 0.407654, -0.837646
1440.727112, -10.875000, -26.812500, -7.312500, 0.408691, -0.726074, 0.680664, -0.039856, 0.411255, -0.836060
1440.749147, -1.125000, -27.437500, -10.000000, 0.408203, -0.701660, 0.651855, -0.044678, 0.413513, -0.834961
1440.771155, -5.437500, -22.750000, -8.000000, 0.353516, -0.634277, 0.597168, -0.052429, 0.417419, -0.832947
1440.794165, -7.125000, -18.375000, -7.937500, 0.383301, -0.670898, 0.580078, -0.055115, 0.420105, -0.831543
1440.815211, -7.125000, -18.375000, -7.937500, 0.383301, -0.670898, 0.580078, -0.055115, 0.420105, -0.831543
1440.837425, 2.562500, -9.250000, -9.000000, 0.401855, -0.670898, 0.559570, -0.059692, 0.423035, -0.829529
1440.863435, -1.000000, -5.500000, -8.562500, 0.391602, -0.636230, 0.563965, -0.061096, 0.423828, -0.828674
1440.889499, -10.500000, -2.812500, -7.687500, 0.413086, -0.655273, 0.565918, -0.061523, 0.425964, -0.827148
1440.915409, -6.625000, 3.812500, -5.000000, 0.397461, -0.666504, 0.586914, -0.060608, 0.429016, -0.824829
1440.939416, -7.625000, 7.000000, -6.000000, 0.421387, -0.614258, 0.556641, -0.059998, 0.429871, -0.823730
1440.963449, -12.937500, 10.125000, 0.125000, 0.400391, -0.561035, 0.548340, -0.058167, 0.430969, -0.822754
1440.987398, -17.687500, 14.187500, 2.437500, 0.411621, -0.606445, 0.586914, -0.055237, 0.432495, -0.821716
1441.009415, -11.687500, 17.125000, 4.937500, 0.413574, -0.741699, 0.622070, -0.051392, 0.433533, -0.821167
1441.031450, 4.875000, 20.500000, 0.187500, 0.436523, -0.740723, 0.627441, -0.048828, 0.432007, -0.821533
1441.053443, 7.687500, 22.250000, -3.375000, 0.424805, -0.685059, 0.635254, -0.046570, 0.429504, -0.822021
1441.075477, -14.250000, 20.000000, -0.437500, 0.373047, -0.688477, 0.648438, -0.039551, 0.429077, -0.821045
1441.097503, -12.125000, 20.625000, -1.937500, 0.360352, -0.710938, 0.651855, -0.035583, 0.429382, -0.820251
1441.119522, -0.750000, 21.000000, -2.437500, 0.355469, -0.694824, 0.676758, -0.032410, 0.427795, -0.820374
1441.141520, 2.875000, 19.500000, -3.437500, 0.379883, -0.686523, 0.681152, -0.030029, 0.425720, -0.820557
1441.163552, 5.937500, 17.875000, -3.812500, 0.400879, -0.665039, 0.691895, -0.028442, 0.423279, -0.820984
1441.185590, 3.750000, 15.875000, -3.125000, 0.382812, -0.655762, 0.700195, -0.026855, 0.421082, -0.821289
1441.207101, -0.812500, 10.500000, -1.312500, 0.341797, -0.639160, 0.699219, -0.025269, 0.419800, -0.821533
1441.229144, -2.000000, 7.000000, -0.187500, 0.323730, -0.632812, 0.713867, -0.023926, 0.418701, -0.821777
1441.251138, 14.812500, 4.562500, 1.625000, 0.361816, -0.693359, 0.732422, -0.022949, 0.414307, -0.823853
1441.273521, 16.875000, 2.125000, 0.750000, 0.359375, -0.609863, 0.712891, -0.023987, 0.411011, -0.825378
1441.295876, 8.250000, -2.375000, 3.187500, 0.329102, -0.550781, 0.698242, -0.024902, 0.408875, -0.826599
1441.317714, 1.750000, -3.562500, 8.750000, 0.334961, -0.617676, 0.689453, -0.024841, 0.408386, -0.827515
1441.339733, 8.125000, -0.437500, 15.375000, 0.341309, -0.642090, 0.665527, -0.024353, 0.407166, -0.829163
1441.361750, 16.000000, 0.875000, 19.437500, 0.295410, -0.615723, 0.662598, -0.023560, 0.404480, -0.831787
1441.383793, 13.562500, -1.062500, 21.875000, 0.298828, -0.675781, 0.626465, -0.022583, 0.403076, -0.834106
1441.405836, 9.812500, -4.375000, 18.187500, 0.269531, -0.771484, 0.663086, -0.021362, 0.402710, -0.835938
1441.428040, 17.937500, 5.187500, 5.875000, 0.413086, -0.804199, 0.638184, -0.021484, 0.401367, -0.836975
1441.454599, 8.875000, 16.000000, 4.375000, 0.400391, -0.698730, 0.684570, -0.020325, 0.396301, -0.838928
1441.481085, -0.687500, 14.437500, 8.625000, 0.331055, -0.648926, 0.656250, -0.017639, 0.395752, -0.839355
1441.506985, -15.875000, 16.312500, 14.625000, 0.325684, -0.662598, 0.675781, -0.013306, 0.397156, -0.839233
1441.529932, -18.125000, 16.687500, 14.687500, 0.303711, -0.701660, 0.692871, -0.008423, 0.398926, -0.838928
1441.551966, -3.625000, 17.562500, 12.500000, 0.320312, -0.737305, 0.732422, -0.004578, 0.398499, -0.839478
1441.573947, 8.187500, 22.000000, 9.812500, 0.304199, -0.623535, 0.757324, 0.001709, 0.392822, -0.842102
1441.600198, -3.875000, 20.687500, 12.750000, 0.257812, -0.588379, 0.772949, 0.005737, 0.390808, -0.843079
1441.626109, -22.062500, 15.562500, 16.812500, 0.216309, -0.620605, 0.787598, 0.010925, 0.391724, -0.843201
1441.650340, -20.187500, 13.750000, 15.000000, 0.219727, -0.662598, 0.782715, 0.015625, 0.392822, -0.843201
1441.677374, -5.937500, 15.875000, 14.437500, 0.229004, -0.692871, 0.795410, 0.019653, 0.391846, -0.844055
1441.705267, 9.000000, 16.687500, 13.687500, 0.182129, -0.684570, 0.796387, 0.026794, 0.386230, -0.847412
1441.729194, 9.062500, 16.375000, 12.312500, 0.168945, -0.648926, 0.824219, 0.029907, 0.382446, -0.849304
1441.751203, 4.062500, 15.562500, 17.500000, 0.169434, -0.653320, 0.837402, 0.033508, 0.379456, -0.851135
1441.773226, 0.687500, 14.250000, 23.250000, 0.161621, -0.680664, 0.849121, 0.037537, 0.377136, -0.853088
1441.796251, 6.375000, 16.625000, 23.687500, 0.166504, -0.694336, 0.846680, 0.041443, 0.374023, -0.855225
1441.818276, 13.250000, 21.000000, 20.875000, 0.154785, -0.557617, 0.835938, 0.048279, 0.363586, -0.860535
1441.840252, 1.375000, 17.312500, 27.375000, 0.154297, -0.573730, 0.832520, 0.052185, 0.360657, -0.862671
1441.862448, 2.375000, 16.812500, 34.312500, 0.164062, -0.639648, 0.817871, 0.056396, 0.358215, -0.864990
1441.888392, 16.500000, 20.250000, 34.000000, 0.173340, -0.630859, 0.826172, 0.060059, 0.353455, -0.868103
1441.912319, 26.875000, 20.812500, 30.312500, 0.170898, -0.536621, 0.734863, 0.062561, 0.347168, -0.871460
1441.934331, 15.125000, 16.000000, 41.812500, 0.153809, -0.620605, 0.744141, 0.069031, 0.339478, -0.877441
1441.956341, 32.437500, 21.625000, 37.187500, 0.152344, -0.708984, 0.768066, 0.072205, 0.333618, -0.880920
1441.978375, 57.000000, 31.750000, 29.875000, 0.145508, -0.627930, 0.783203, 0.074829, 0.322876, -0.885376
1442.000536, 59.562500, 40.500000, 25.625000, 0.084961, -0.505859, 0.779785, 0.078613, 0.310364, -0.889771
1442.022420, 42.750000, 44.875000, 21.625000, -0.015137, -0.485840, 0.759766, 0.084717, 0.299988, -0.892944
1442.043438, 29.312500, 42.750000, 15.812500, -0.063477, -0.577148, 0.769531, 0.091553, 0.292664, -0.894714
1442.065459, 33.812500, 40.625000, 6.187500, -0.062988, -0.652832, 0.746582, 0.097534, 0.285767, -0.895874
1442.087491, 58.375000, 41.937500, -2.375000, -0.063965, -0.602539, 0.752441, 0.101685, 0.274902, -0.897705
1442.109530, 70.125000, 38.437500, -8.625000, -0.146973, -0.521973, 0.762207, 0.104797, 0.261536, -0.899841
