9.137267, -7.875000, 34.187500, 3.125000, -0.155273, -0.609375, 0.812988
9.159272, -7.812500, 32.062500, 3.500000, -0.271973, -0.528809, 0.828125
9.180806, -20.375000, 29.937500, 1.000000, -0.088379, -0.621582, 0.832520
9.202356, -6.562500, 28.062500, 2.812500, 0.078125, -0.637207, 0.828125
9.224393, 5.625000, 29.750000, 12.500000, 0.111816, -0.638184, 0.845215
9.245894, -6.750000, 30.750000, 15.125000, 0.046875, -0.594238, 0.825684
9.267442, -6.062500, 27.812500, 13.000000, 0.039062, -0.606934, 0.833008
9.288944, -2.750000, 24.125000, 18.750000, -0.018066, -0.604980, 0.814941
9.310437, -7.437500, 23.437500, 16.312500, -0.068848, -0.584961, 0.789062
9.332553, -17.875000, 20.687500, 7.437500, -0.018066, -0.603027, 0.779297
9.353981, -30.875000, 15.437500, 2.812500, 0.098145, -0.636230, 0.819824
9.375576, -27.312500, 8.500000, 7.375000, 0.093262, -0.683594, 0.822266
9.400452, -7.000000, 7.937500, 12.812500, 0.075195, -0.712402, 0.793457
9.422030, 9.812500, 10.750000, 13.625000, 0.010254, -0.665527, 0.781250
9.444049, 10.000000, 10.000000, 10.437500, -0.030273, -0.608887, 0.791016
9.466904, -4.687500, 12.125000, 11.187500, -0.059082, -0.617676, 0.794434
9.488945, -4.687500, 12.125000, 11.187500, -0.059082, -0.617676, 0.794434
9.510464, -2.687500, 12.000000, 16.187500, -0.133789, -0.649902, 0.819336
9.532026, 8.812500, -2.375000, 20.687500, 0.004395, -0.592773, 0.987305
9.554013, -6.625000, -8.000000, 39.562500, -0.104492, -0.470215, 0.956543
9.576139, -18.937500, -23.187500, 53.562500, -0.290039, -0.514648, 1.028809
9.598736, -19.000000, -40.312500, 55.437500, -0.416992, -0.666016, 0.956055
9.620755, 14.937500, -40.062500, 51.437500, -0.261230, -0.847656, 0.969238
9.642753, 52.125000, -29.000000, 46.562500, -0.160645, -0.859375, 0.930664
9.664799, 77.375000, -12.937500, 53.250000, -0.136230, -0.716797, 0.837891
9.686326, 58.687500, 3.937500, 56.687500, -0.191895, -0.694336, 0.770020
9.708095, 24.437500, 31.125000, 76.750000, -0.165039, -0.816406, 0.875488
9.730126, 37.750000, 65.000000, 82.937500, -0.229980, -0.721680, 0.913574
9.751651, 39.812500, 88.625000, 92.562500, -0.387695, -0.596680, 0.906250
9.773196, 22.250000, 104.687500, 100.937500, -0.467773, -0.615234, 0.925781
9.795419, 19.500000, 121.312500, 114.062500, -0.462891, -0.644043, 0.960449
9.816946, 38.625000, 139.500000, 124.125000, -0.516602, -0.637207, 0.979492
9.838507, 41.687500, 154.875000, 136.812500, -0.593750, -0.575684, 0.951660
9.859993, 37.500000, 161.562500, 144.062500, -0.643066, -0.538574, 0.923340
9.882026, 40.875000, 165.687500, 150.562500, -0.687500, -0.491699, 0.926758
9.903660, 41.687500, 167.687500, 156.875000, -0.718750, -0.428223, 0.864258
9.927186, 47.875000, 171.000000, 165.187500, -0.751953, -0.330078, 0.786133
9.949166, 52.500000, 164.062500, 171.250000, -0.876953, -0.251465, 0.730469
9.971154, 48.812500, 146.500000, 167.937500, -0.812012, -0.253418, 0.614258
9.992679, 60.875000, 141.375000, 158.250000, -0.791992, -0.190430, 0.574707
10.014344, 64.750000, 135.750000, 155.625000, -0.816406, -0.112793, 0.510742
10.036108, 61.312500, 126.000000, 156.562500, -0.834961, -0.072754, 0.449707
10.057999, 46.437500, 119.187500, 153.187500, -0.680664, -0.051758, 0.420898
10.079552, 39.875000, 109.062500, 145.062500, -0.708496, 0.001465, 0.332031
10.101143, 33.250000, 102.750000, 134.625000, -0.661133, 0.000488, 0.520020
10.123194, 25.062500, 87.937500, 113.875000, -0.906738, 0.077148, 0.281738
10.147215, 8.312500, 73.687500, 111.250000, -0.632324, 0.273438, 0.062012
10.168781, 9.000000, 68.687500, 100.750000, -0.795898, 0.189941, 0.208008
10.190815, 16.625000, 67.187500, 92.187500, -0.746582, 0.175781, 0.201660
10.212893, 19.437500, 51.812500, 51.250000, -0.803223, 0.291504, 0.178711
10.234354, -7.375000, 42.875000, 28.375000, -0.797852, 0.396484, 0.177246
10.255825, -22.375000, 35.562500, 34.250000, -0.747559, 0.339355, 0.164062
10.277432, -0.187500, 37.937500, 37.937500, -0.793945, 0.294922, 0.179688
10.298984, 20.500000, 40.000000, 36.812500, -0.836426, 0.383789, 0.198242
10.321009, 28.312500, 37.875000, 32.812500, -0.864746, 0.383301, 0.160645
10.343049, 34.750000, 39.875000, 22.250000, -0.898926, 0.430176, 0.188965
10.365125, 23.875000, 37.500000, 6.687500, -0.884277, 0.514160, 0.133301
10.386964, 10.937500, 39.750000, 12.750000, -0.871582, 0.552246, 0.129395
10.408504, 9.937500, 39.875000, 18.375000, -0.916992, 0.500977, 0.130859
10.430046, 14.062500, 44.187500, 21.187500, -0.955078, 0.450195, 0.089355
10.452025, 24.750000, 35.312500, 14.937500, -0.939453, 0.483887, 0.000488
10.473563, 14.937500, 30.312500, 14.312500, -0.945801, 0.472168, -0.019531
10.495092, 11.000000, 29.000000, 15.125000, -0.936035, 0.459961, -0.015625
10.517182, 15.125000, 31.437500, 13.812500, -0.930664, 0.509766, -0.020508
10.538685, 10.312500, 26.875000, 17.625000, -0.933105, 0.529785, -0.050781
10.560780, -3.437500, 23.937500, 14.000000, -0.894043, 0.539062, -0.092773
10.582196, -10.062500, 22.000000, 10.875000, -0.852539, 0.521484, -0.054199
10.604230, -5.312500, 18.312500, 11.437500, -0.839844, 0.482422, -0.041016
10.625804, 5.937500, 19.750000, 11.500000, -0.823730, 0.492676, -0.037598
10.648333, 4.312500, 21.187500, 11.562500, -0.847168, 0.534180, -0.018555
10.669853, -8.937500, 20.062500, 14.687500, -0.874023, 0.540527, -0.083984
10.691595, -1.562500, 21.312500, -3.875000, -0.756348, 0.486816, -0.029785
10.713123, 13.437500, 26.687500, -7.250000, -0.874023, 0.517090, -0.054688
10.734651, 13.437500, 26.687500, -7.250000, -0.874023, 0.517090, -0.054688
10.756162, -6.375000, 19.125000, -8.562500, -0.923828, 0.511230, -0.114258
10.778191, -16.875000, 15.125000, -9.375000, -0.854004, 0.459473, -0.118164
10.799701, -1.125000, 19.750000, -11.312500, -0.751465, 0.447754, -0.057617
10.821181, 2.687500, 16.875000, -15.625000, -0.761230, 0.459961, -0.086426
10.842813, 3.562500, 11.812500, -16.000000, -0.859375, 0.480469, -0.088867
10.864309, -18.312500, -7.687500, -8.375000, -0.845215, 0.472656, -0.084961
10.885851, -32.500000, -13.000000, 24.125000, -0.578613, 0.333008, -0.057617
10.908327, -11.250000, -4.812500, 20.437500, -0.623535, 0.243164, -0.083008
10.930276, 27.375000, -4.625000, 30.562500, -0.804199, 0.510742, -0.117676
10.952079, -0.437500, -4.125000, 13.125000, -0.922363, 0.603516, -0.063965
10.975839, -14.687500, -1.812500, 13.625000, -0.975586, 0.629395, -0.186523
10.997820, -18.187500, -15.125000, 18.500000, -1.010742, 0.431641, -0.160156
11.019336, 0.562500, -12.812500, 19.000000, -0.840332, 0.547852, 0.000488
11.041212, 19.500000, 6.000000, -2.937500, -0.740723, 0.628906, -0.024902
11.063266, -2.375000, 9.187500, -16.562500, -1.011719, 0.616211, -0.091797
11.085310, 0.312500, 11.687500, -18.687500, -0.938477, 0.455566, -0.045898
11.107825, 8.875000, 20.437500, -17.437500, -0.938965, 0.467285, -0.114258
11.129870, 23.500000, 17.437500, -17.375000, -0.818848, 0.614258, -0.088867
11.151906, 10.437500, -0.062500, -12.812500, -0.870605, 0.727051, -0.131348
11.173920, -24.750000, -0.875000, -9.187500, -0.821289, 0.574219, 0.000000
11.198462, 13.062500, 14.812500, -16.812500, -0.904785, 0.571289, -0.233398
11.219976, 8.000000, 5.687500, -14.562500, -0.925293, 0.546387, -0.206055
11.241504, -12.062500, -3.000000, -6.562500, -0.835938, 0.489258, -0.212891
11.263011, -14.562500, -3.187500, -11.187500, -0.887695, 0.483887, -0.218750
11.284570, -6.437500, -0.437500, -28.437500, -0.937500, 0.489258, -0.222168
11.307386, -2.687500, -5.562500, -62.500000, -1.003418, 0.479980, -0.196289
11.329451, -16.875000, -22.500000, -67.062500, -0.814453, 0.490723, -0.176758
11.350966, -16.937500, -21.187500, -54.000000, -0.671387, 0.431152, -0.160156
11.372472, -11.875000, -22.437500, -35.375000, -0.770508, 0.404297, -0.084473
11.394008, -12.687500, -24.875000, -27.250000, -0.801270, 0.465820, -0.019043
11.416544, -23.750000, -18.187500, -18.812500, -0.806152, 0.359863, -0.107910
11.438470, -14.937500, -12.687500, -29.062500, -0.944824, 0.369141, -0.155273
11.460462, -4.437500, -9.875000, -43.437500, -1.046387, 0.445801, -0.088379
11.482824, -4.125000, -33.375000, -41.375000, -1.043457, 0.564941, -0.215332
11.504764, -11.687500, -46.500000, -30.875000, -0.827637, 0.342285, 0.083984
11.526301, -9.125000, -46.562500, -26.250000, -1.010742, 0.093750, 0.074219
11.547837, 22.437500, -57.437500, -19.187500, -0.924805, 0.399414, -0.188965
11.569326, 0.937500, -52.125000, -8.500000, -0.937500, 0.143066, 0.260742
11.590891, 1.250000, -63.187500, -0.375000, -1.120605, 0.270508, -0.072266
11.612997, 25.687500, -82.312500, 23.250000, -1.038086, 0.239746, 0.195312
11.634720, 47.562500, -95.812500, 5.625000, -0.833008, 0.574219, -0.043945
11.656315, 47.562500, -95.812500, 5.625000, -0.833008, 0.574219, -0.043945
11.677822, 65.375000, -85.562500, -43.312500, -0.677246, 0.302734, 0.237305
11.700149, 101.187500, -86.687500, -56.062500, -0.735352, 0.305664, 0.216309
11.721905, 133.812500, -77.312500, -65.187500, -0.682617, 0.471191, 0.224121
11.743860, 102.187500, -71.687500, -82.625000, -0.675293, 0.548828, 0.335449
11.765382, 25.375000, -66.812500, -96.812500, -0.640625, 0.392090, 0.377441
11.787203, 1.375000, -58.875000, -91.750000, -0.625000, 0.139160, 0.357910
11.809049, -4.250000, -52.250000, -76.187500, -0.751953, 0.083008, 0.382812
11.830594, -34.875000, -44.062500, -53.500000, -0.880371, 0.190430, 0.339844
11.852741, -48.437500, -29.687500, -42.750000, -0.979980, 0.089355, 0.320801
11.874200, -45.500000, 14.062500, -31.187500, -0.980469, -0.062988, 0.342285
11.895938, -45.500000, 14.062500, -31.187500, -0.980469, -0.062988, 0.342285
11.917462, -35.000000, 42.500000, -10.437500, -1.083984, 0.038086, 0.354492
11.939566, -20.062500, 81.500000, 27.500000, -1.257324, 0.163086, 0.336914
11.963964, -18.250000, 75.937500, 32.937500, -1.290527, 0.191895, 0.208496
11.985612, -19.125000, 56.375000, 30.250000, -1.437012, 0.279297, 0.153320
12.007350, -40.312500, 32.250000, 35.437500, -1.451172, 0.272949, 0.147949
12.029176, -56.250000, 22.062500, 48.625000, -1.330078, 0.206055, 0.136230
12.051644, -40.875000, 23.187500, 62.000000, -1.290527, 0.203125, 0.153809
12.073838, -18.000000, 25.937500, 70.375000, -1.316406, 0.215332, 0.129883
12.095571, -8.250000, 23.375000, 69.687500, -1.305664, 0.302734, 0.105469
12.117251, -6.437500, 11.250000, 70.562500, -1.177246, 0.344238, 0.072266
12.138872, -14.000000, 6.750000, 68.625000, -1.139648, 0.340820, 0.062988
12.160549, -21.625000, 11.875000, 63.437500, -0.946777, 0.381836, 0.173340
12.182839, -19.750000, 2.875000, 55.000000, -0.946289, 0.471191, 0.224609
12.204664, -33.750000, -1.500000, 50.687500, -0.806152, 0.325195, 0.241699
12.226553, -32.000000, 1.937500, 34.687500, -1.050781, 0.342773, 0.075195
12.248081, -14.062500, -1.937500, 30.687500, -0.941895, 0.537109, -0.026855
12.270123, -17.875000, 4.375000, 19.750000, -1.109375, 0.473145, 0.134766
12.291587, -22.062500, 21.500000, 4.500000, -0.925293, 0.403809, 0.128418
12.313113, -28.250000, 32.250000, -2.875000, -1.014648, 0.405273, 0.212402
12.335046, -25.500000, 21.375000, 10.187500, -1.028320, 0.481445, 0.095703
12.356662, -73.375000, 8.750000, 6.125000, -0.955078, 0.374512, 0.150879
12.378565, -50.500000, 9.750000, 0.750000, -0.850098, 0.285156, 0.221191
12.400069, -37.250000, -2.500000, -6.375000, -1.082031, 0.343262, 0.091309
12.421632, -26.812500, -4.750000, 0.812500, -1.015625, 0.416016, -0.020508
12.443538, -39.312500, -7.562500, 9.562500, -0.807617, 0.422363, 0.178711
12.465531, -47.687500, 0.437500, 9.062500, -0.883789, 0.269531, 0.437988
12.487338, -33.312500, -5.000000, -6.000000, -0.916992, 0.405273, -0.041992
12.509592, -50.312500, -11.312500, -3.750000, -0.655762, 0.413574, 0.270508
12.533539, -59.875000, 4.125000, -3.812500, -0.863281, 0.215820, 0.359863
12.555792, -57.750000, -0.625000, 0.187500, -0.764160, 0.353027, -0.007812
12.581612, -27.937500, 2.750000, 7.187500, -0.965332, 0.243652, 0.114746
12.603969, -37.687500, -10.375000, 19.875000, -0.657715, 0.434570, 0.198730
12.625604, -46.250000, -4.062500, 16.375000, -0.816406, 0.317871, 0.246094
12.647236, -44.875000, 8.750000, 8.125000, -0.805176, 0.291992, 0.237305
12.668764, -39.375000, 8.375000, 5.250000, -0.862305, 0.307617, 0.237793
12.690655, -40.625000, 3.562500, 8.562500, -0.891113, 0.317871, 0.238281
12.712327, -40.937500, -0.187500, 9.187500, -0.891602, 0.325195, 0.238770
12.734495, -45.187500, -4.187500, 7.187500, -0.902832, 0.322266, 0.245605
12.755473, -45.000000, -9.250000, 8.687500, -0.908691, 0.302734, 0.256348
12.780003, -42.187500, -12.312500, 13.250000, -0.904297, 0.296875, 0.275879
12.801619, -42.437500, -17.375000, 17.312500, -0.825684, 0.292480, 0.276855
12.823205, -42.437500, -17.375000, 17.312500, -0.825684, 0.292480, 0.276855
12.845246, -37.125000, -10.250000, 19.500000, -0.849609, 0.336426, 0.333496
12.866788, -38.437500, -3.125000, 21.500000, -0.828613, 0.343262, 0.373047
12.888705, -38.250000, 1.000000, 18.625000, -0.773438, 0.320312, 0.384766
12.910649, -34.312500, 4.000000, 16.437500, -0.715820, 0.300781, 0.378906
12.932179, -35.062500, 6.375000, 20.187500, -0.803711, 0.332520, 0.400391
12.954194, -33.500000, 1.687500, 22.750000, -0.823242, 0.335449, 0.428223
12.975767, -29.312500, -5.687500, 22.750000, -0.822266, 0.361816, 0.431152
12.997215, -31.375000, -14.125000, 18.000000, -0.879395, 0.375488, 0.421875
13.019179, -37.437500, -24.937500, 13.312500, -0.853027, 0.311523, 0.388184
13.040821, -33.500000, -41.250000, 10.187500, -0.782715, 0.293945, 0.428711
13.062197, -32.500000, -48.812500, 19.437500, -0.772461, 0.295410, 0.452637
13.083715, -26.312500, -49.437500, 20.250000, -0.762695, 0.299316, 0.454102
13.105280, -31.687500, -45.875000, 16.937500, -0.692383, 0.350586, 0.424316
13.128641, -36.500000, -33.437500, 7.875000, -0.650391, 0.366699, 0.474121
13.151040, -34.875000, -25.187500, 4.250000, -0.689453, 0.335449, 0.521973
13.172739, -26.125000, -20.062500, -1.875000, -0.723633, 0.303223, 0.510742
13.195218, -24.500000, -17.750000, -6.437500, -0.702148, 0.341309, 0.508301
13.217058, -34.812500, -13.562500, -7.875000, -0.734375, 0.322266, 0.593262
13.239124, -23.937500, -13.562500, -13.312500, -0.728516, 0.320312, 0.625000
13.261002, -23.937500, -13.562500, -13.312500, -0.728516, 0.320312, 0.625000
13.282500, -27.562500, -24.875000, -14.187500, -0.739746, 0.276855, 0.610840
13.304010, -16.750000, -24.062500, -16.250000, -0.756836, 0.278809, 0.633301
13.325541, -19.687500, -27.687500, -19.812500, -0.725098, 0.308594, 0.638672
13.347119, -29.937500, -28.750000, -29.250000, -0.670410, 0.284668, 0.625488
13.369427, -31.000000, -24.000000, -35.812500, -0.680664, 0.250000, 0.707031
13.390990, -23.875000, -22.437500, -36.937500, -0.674805, 0.144531, 0.716309
13.412618, -10.000000, -19.812500, -31.875000, -0.659668, 0.127930, 0.672363
13.434161, -0.937500, -19.500000, -28.750000, -0.731445, 0.201172, 0.676758
13.455933, -10.750000, -23.000000, -28.375000, -0.747070, 0.232422, 0.697266
13.477574, -12.562500, -25.750000, -34.437500, -0.705078, 0.169434, 0.684570
13.499439, -1.687500, -23.250000, -41.687500, -0.679688, 0.115723, 0.625000
13.521609, -5.687500, -29.250000, -48.000000, -0.663086, 0.136230, 0.631348
13.543712, -14.062500, -26.750000, -42.062500, -0.554688, 0.061035, 0.658203
13.565679, -4.625000, -20.500000, -51.625000, -0.559082, 0.002930, 0.603027
13.587211, 4.125000, -13.562500, -66.437500, -0.500000, -0.033691, 0.539062
13.611767, 0.125000, -5.312500, -80.625000, -0.447754, -0.057617, 0.541992
13.633289, 0.062500, 2.875000, -89.812500, -0.446777, -0.061035, 0.589355
13.655783, -6.750000, 5.437500, -94.562500, -0.560547, -0.107910, 0.572266
13.677580, -21.562500, 1.625000, -104.187500, -0.584473, -0.154297, 0.554199
13.699579, -34.937500, 3.812500, -123.312500, -0.541016, -0.199707, 0.558105
13.721785, -21.625000, 10.750000, -151.687500, -0.773438, -0.407715, 0.659180
13.744264, -19.375000, 4.312500, -160.187500, -0.888184, -0.419434, 0.617188
13.765775, -31.062500, -10.750000, -159.500000, -0.740234, -0.430176, 0.636230
13.787306, -41.937500, -21.812500, -163.312500, -0.556152, -0.490723, 0.719238
13.809558, -42.562500, -24.000000, -187.312500, -0.741211, -0.587402, 0.744629
13.831122, -41.187500, -20.687500, -201.687500, -1.012207, -0.618164, 0.771484
13.853123, -41.000000, -20.625000, -198.375000, -0.854980, -0.612305, 0.774902
13.874718, -42.750000, -30.375000, -191.750000, -0.562500, -0.691895, 0.751953
13.897058, -40.062500, -40.437500, -198.437500, -0.413574, -0.799316, 0.696289
13.919071, -37.187500, -42.437500, -210.562500, -0.527832, -0.887695, 0.653809
13.941068, -37.125000, -32.937500, -207.062500, -0.645508, -0.887207, 0.663574
13.963052, -39.875000, -24.250000, -200.375000, -0.404785, -0.939941, 0.711426
13.984572, -36.062500, -26.312500, -201.562500, -0.320801, -0.934082, 0.656738
14.006694, -42.375000, -24.562500, -189.875000, -0.437988, -0.980957, 0.613770
14.028662, -49.000000, -20.687500, -178.375000, -0.504883, -1.029785, 0.580566
14.051032, -37.562500, -10.562500, -176.187500, -0.480957, -1.001465, 0.584473
14.073180, -26.000000, -12.812500, -176.437500, -0.363281, -0.922852, 0.637207
14.095117, -22.000000, -13.437500, -176.125000, -0.274902, -0.815430, 0.610840
14.116642, -36.875000, -8.687500, -163.625000, -0.296387, -0.868652, 0.629395
14.138148, -35.937500, -1.562500, -154.500000, -0.307129, -0.953125, 0.603027
14.160166, -17.375000, 12.312500, -156.937500, -0.338867, -0.929199, 0.617188
14.181864, -10.312500, 5.937500, -160.625000, -0.326660, -0.899414, 0.634766
14.203344, -11.125000, -0.750000, -126.750000, -0.063965, -0.909668, 0.627441
14.224924, 14.812500, 6.125000, -118.812500, -0.070312, -0.847656, 0.615723
14.246895, 22.687500, 8.687500, -116.500000, -0.086914, -0.828125, 0.607910
14.268496, 0.875000, 5.500000, -110.750000, -0.041504, -0.754883, 0.679199
14.290104, -20.812500, 10.750000, -99.937500, 0.080078, -0.760742, 0.660645
14.311802, -25.500000, 13.937500, -85.250000, 0.140625, -0.769043, 0.662598
14.333342, -20.625000, 14.000000, -70.062500, 0.151855, -0.718262, 0.640625
14.355435, -41.937500, 12.125000, -64.875000, 0.129395, -0.779785, 0.645508
14.377637, -61.250000, 9.062500, -55.750000, 0.221191, -0.906250, 0.635254
14.399969, -25.187500, 6.937500, -40.187500, 0.273926, -0.947266, 0.639160
14.421610, 20.312500, 3.937500, -30.875000, 0.221680, -0.800293, 0.631836
14.443781, -8.375000, 4.437500, -29.312500, 0.195801, -0.666016, 0.587402
14.465764, -22.062500, 3.687500, -30.437500, 0.234375, -0.750000, 0.641602
14.487864, -16.875000, 1.125000, -24.187500, 0.267578, -0.736328, 0.618652
14.509922, -7.000000, -6.187500, -27.187500, 0.236328, -0.645508, 0.587402
14.531698, -25.375000, -21.500000, -30.500000, 0.231934, -0.676758, 0.567383
14.553737, -67.312500, -26.500000, -23.125000, 0.485840, -0.687012, 0.563965
14.575818, -65.437500, -10.812500, 2.500000, 0.650391, -0.938965, 0.491699
14.597873, -9.187500, -11.250000, 14.687500, 0.459961, -0.972656, 0.479492
14.620211, 21.312500, -18.500000, 26.062500, 0.412598, -0.807129, 0.441895
14.642377, -1.875000, -35.812500, 24.562500, 0.391602, -1.002441, 0.506836
14.663980, 24.687500, -36.375000, 27.750000, 0.477051, -0.909180, 0.458496
14.685408, 24.687500, -36.375000, 27.750000, 0.477051, -0.909180, 0.458496
14.706911, 51.562500, -39.062500, 49.125000, 0.445312, -0.659668, 0.430664
14.728406, 24.000000, -37.500000, 52.625000, 0.372559, -0.657227, 0.471191
14.749943, 6.375000, -44.250000, 47.875000, 0.384277, -0.931152, 0.470703
14.771924, 24.062500, -54.250000, 41.062500, 0.416016, -0.899902, 0.432617
14.793530, 55.812500, -58.125000, 51.812500, 0.490723, -0.859863, 0.456543
14.816448, 59.125000, -58.562500, 59.437500, 0.489746, -0.721191, 0.389648
14.838594, 39.937500, -57.375000, 58.500000, 0.460938, -0.699219, 0.401367
14.860605, 25.875000, -56.750000, 56.500000, 0.412109, -0.868652, 0.520020
14.882330, 48.812500, -69.375000, 31.375000, 0.499023, -0.871582, 0.512207
14.903988, 55.937500, -66.062500, 31.812500, 0.464355, -0.766602, 0.547363
14.925401, 55.937500, -66.062500, 31.812500, 0.464355, -0.766602, 0.547363
14.947571, 11.687500, -40.562500, 12.625000, 0.606934, -0.682129, 0.568359
14.969611, 6.937500, -20.312500, 4.625000, 0.615234, -0.673828, 0.549316
14.991629, 3.875000, -15.812500, 2.375000, 0.500000, -0.647949, 0.523438
15.013169, -10.250000, -25.062500, -1.375000, 0.448242, -0.681152, 0.445801
15.035193, -18.375000, -36.125000, -3.812500, 0.424316, -0.660645, 0.357910
15.056720, -21.937500, -23.437500, -10.750000, 0.522949, -0.661133, 0.328613
15.078763, -15.500000, -11.375000, -18.937500, 0.505859, -0.614258, 0.362305
15.100808, -8.500000, -2.750000, -21.375000, 0.441895, -0.659668, 0.356445
15.122821, -19.000000, -3.562500, -2.187500, 0.642578, -0.756348, 0.368652
15.144368, -18.062500, 2.375000, 17.312500, 0.746094, -0.819824, 0.416504
15.165632, -18.062500, 2.375000, 17.312500, 0.746094, -0.819824, 0.416504
15.187534, -46.125000, 19.187500, 9.375000, 0.410645, -0.885742, 0.538086
15.209387, -50.500000, 22.687500, -2.750000, 0.333984, -0.941895, 0.519043
15.231117, -42.500000, 26.375000, -7.750000, 0.389648, -0.919434, 0.519531
15.253169, -37.250000, 26.250000, -7.375000, 0.415527, -0.855957, 0.493652
15.275434, -43.437500, 18.875000, -3.312500, 0.371094, -0.835938, 0.484375
15.297048, -40.062500, 12.312500, -4.125000, 0.372559, -0.844238, 0.476074
15.318663, -36.250000, 3.937500, -3.875000, 0.400879, -0.870117, 0.429688
15.340212, -34.000000, 1.312500, -2.750000, 0.419434, -0.860840, 0.439453
15.361722, -32.875000, 1.250000, 0.125000, 0.422852, -0.823730, 0.388672
15.383757, -32.875000, 1.250000, 0.125000, 0.422852, -0.823730, 0.388672
15.405645, -37.625000, 3.062500, 9.062500, 0.432617, -0.819336, 0.298828
15.427196, -43.312500, -1.625000, 10.625000, 0.376953, -0.829102, 0.262207
15.449153, -40.500000, -4.187500, 3.062500, 0.401855, -0.958984, 0.235840
15.471030, -18.437500, -4.625000, 4.187500, 0.425781, -0.930664, 0.248535
15.492541, -9.937500, -8.437500, 8.125000, 0.419434, -0.945312, 0.265625
15.514126, 0.312500, -11.937500, 8.062500, 0.406250, -0.953125, 0.263672
15.535622, 7.125000, -15.312500, 7.687500, 0.408203, -0.957031, 0.281250
15.557727, 6.312500, -16.187500, 5.062500, 0.378906, -0.950195, 0.284668
15.579718, 8.250000, -18.375000, 7.625000, 0.399902, -0.928223, 0.279785
15.601212, 9.187500, -17.562500, 8.000000, 0.422852, -0.880371, 0.265625
15.622740, 6.937500, -16.312500, 9.750000, 0.425781, -0.869141, 0.263184
15.644252, 1.625000, -15.375000, 7.687500, 0.396973, -0.881348, 0.265137
15.665666, -2.750000, -15.500000, 3.375000, 0.378418, -0.931152, 0.291992
15.687666, -2.062500, -12.625000, 1.562500, 0.437012, -0.859375, 0.300781
15.709567, -2.687500, -12.750000, 3.250000, 0.405273, -0.833008, 0.320312
15.731704, -1.187500, -15.625000, 2.437500, 0.367676, -0.852051, 0.337402
15.754062, 3.187500, -17.250000, 1.500000, 0.390625, -0.852051, 0.350098
15.776818, 6.875000, -18.250000, 3.250000, 0.413574, -0.870605, 0.354980
15.798860, 6.937500, -19.125000, 2.812500, 0.409668, -0.875977, 0.348145
15.820849, 0.562500, -19.750000, 3.125000, 0.391113, -0.929199, 0.322266
15.842367, 1.687500, -19.937500, -2.437500, 0.430664, -0.949219, 0.288574
15.864247, 16.375000, -16.687500, 2.312500, 0.446289, -0.885742, 0.214355
15.885972, 16.375000, -16.687500, 2.312500, 0.446289, -0.885742, 0.214355
15.907951, 11.125000, -14.125000, 4.562500, 0.436523, -0.849121, 0.201660
15.929946, 8.000000, -9.437500, 6.500000, 0.451660, -0.839844, 0.186523
15.951689, 8.000000, -6.000000, 9.000000, 0.451172, -0.805176, 0.192383
15.973195, 3.687500, -4.062500, 11.750000, 0.422852, -0.821777, 0.209473
15.994875, -0.562500, -2.625000, 11.875000, 0.410645, -0.851074, 0.227539
16.020258, 0.437500, -0.312500, 13.312500, 0.425293, -0.853516, 0.243652
16.043557, 0.125000, 2.250000, 15.625000, 0.450195, -0.876465, 0.261719
