3.505479, 8.625000, 6.625000, -0.562500, -0.060547, -0.520996, 0.862793, 0.078125, -0.266846, 0.901489
3.527490, -17.937500, 5.125000, -3.250000, -0.031250, -0.474609, 0.854492, 0.077332, -0.269348, 0.901306
3.549501, -20.812500, 6.125000, -2.125000, -0.027832, -0.559570, 0.855469, 0.077820, -0.272888, 0.900513
3.571543, -4.312500, 6.250000, -2.125000, -0.038086, -0.615723, 0.879883, 0.077393, -0.274292, 0.900391
3.593578, 2.750000, 2.625000, 0.250000, -0.057129, -0.550781, 0.875000, 0.076599, -0.273926, 0.900574
3.615581, 2.000000, 1.500000, -0.312500, -0.046875, -0.512207, 0.874512, 0.076050, -0.273193, 0.900818
3.637598, -3.812500, 0.062500, -0.312500, -0.072266, -0.494629, 0.867188, 0.075745, -0.273315, 0.900818
3.659619, -6.625000, 0.562500, -1.562500, -0.061523, -0.535156, 0.862793, 0.075806, -0.274170, 0.900635
3.681642, -2.750000, 2.500000, -1.250000, -0.042969, -0.568359, 0.859863, 0.075684, -0.274780, 0.900574
3.703658, -0.687500, 1.000000, -0.687500, -0.039551, -0.539062, 0.842773, 0.074951, -0.274902, 0.900757
3.726459, -2.687500, 2.625000, 1.750000, -0.033203, -0.545410, 0.844727, 0.074768, -0.275452, 0.900574
3.748477, -5.562500, 3.500000, -0.500000, -0.041504, -0.551270, 0.839355, 0.074646, -0.276489, 0.900391
3.770486, -5.000000, 4.000000, -3.437500, -0.046875, -0.551758, 0.828125, 0.074463, -0.277527, 0.900391
3.792467, 1.125000, 6.875000, -1.937500, -0.049805, -0.580078, 0.854980, 0.073486, -0.277893, 0.900574
3.814578, 8.500000, 7.562500, -0.875000, -0.073730, -0.574707, 0.868652, 0.071655, -0.277100, 0.901062
3.837159, 6.500000, 4.750000, -2.375000, -0.062988, -0.515625, 0.835449, 0.070435, -0.276123, 0.901672
3.859228, -3.312500, 4.750000, -1.000000, -0.041504, -0.499512, 0.841309, 0.069885, -0.276428, 0.901733
3.881218, -8.500000, 4.500000, -0.187500, -0.047363, -0.543945, 0.839355, 0.069702, -0.277893, 0.901428
3.903251, -1.500000, 5.437500, -2.250000, -0.050293, -0.584961, 0.865234, 0.069153, -0.278564, 0.901489
3.925287, 11.000000, 7.625000, -1.937500, -0.056641, -0.596191, 0.897949, 0.067566, -0.277344, 0.902222
3.947394, 7.687500, 3.562500, -1.750000, -0.052734, -0.485840, 0.863281, 0.064758, -0.273621, 0.903687
3.969403, -7.375000, 2.312500, 0.437500, -0.031250, -0.499512, 0.851562, 0.064941, -0.274414, 0.903503
3.991409, -8.250000, 1.125000, -0.625000, -0.062012, -0.555176, 0.872559, 0.065247, -0.275696, 0.903198
4.013467, -1.062500, 2.437500, -0.500000, -0.062500, -0.593750, 0.873047, 0.065002, -0.276245, 0.903076
4.035562, 10.000000, 2.375000, -1.687500, -0.067383, -0.574219, 0.863770, 0.064209, -0.275024, 0.903625
4.057580, 10.750000, 3.250000, -2.750000, -0.077148, -0.520996, 0.858398, 0.062988, -0.273315, 0.904419
4.079612, 0.500000, 2.000000, -1.625000, -0.076172, -0.508301, 0.851074, 0.062439, -0.273071, 0.904602
4.101607, -5.062500, 1.750000, -0.312500, -0.066895, -0.532227, 0.865234, 0.062378, -0.273804, 0.904419
4.123598, 6.062500, -0.062500, -2.250000, -0.064453, -0.529297, 0.868652, 0.061829, -0.272644, 0.905029
4.145894, 3.562500, -2.062500, -1.937500, -0.063965, -0.499023, 0.872070, 0.061890, -0.271484, 0.905396
4.167835, 3.562500, -2.062500, -1.937500, -0.063965, -0.499023, 0.872070, 0.061890, -0.271484, 0.905396
4.189781, -0.375000, -4.000000, 3.812500, -0.062988, -0.518555, 0.915527, 0.062683, -0.270264, 0.905334
4.211817, 2.875000, -5.562500, 5.187500, -0.070312, -0.523926, 0.910645, 0.062927, -0.269165, 0.905212
4.233992, 10.937500, -7.187500, 5.125000, -0.083008, -0.520996, 0.909668, 0.062805, -0.266785, 0.905457
4.256037, 15.937500, -8.625000, 7.250000, -0.083496, -0.496094, 0.905762, 0.062500, -0.263428, 0.905762
4.278078, 12.250000, -9.562500, 8.562500, -0.075684, -0.484375, 0.891113, 0.062561, -0.260620, 0.905823
4.301095, 9.187500, -10.937500, 9.500000, -0.072754, -0.503418, 0.882324, 0.063110, -0.258545, 0.905640
4.323104, 10.937500, -11.375000, 9.375000, -0.076660, -0.520508, 0.862305, 0.063660, -0.256409, 0.905396
4.347608, 12.500000, -11.875000, 10.062500, -0.066406, -0.536133, 0.854492, 0.064331, -0.254272, 0.905090
4.369645, 8.625000, -9.250000, 7.000000, -0.036133, -0.540039, 0.818848, 0.066284, -0.251404, 0.904419
4.391648, 5.312500, -5.250000, 5.937500, -0.015625, -0.528809, 0.827637, 0.067078, -0.250732, 0.904175
4.413709, 3.312500, -3.125000, 3.687500, -0.016602, -0.513672, 0.841797, 0.067627, -0.250183, 0.904053
4.436703, -0.750000, -2.000000, 2.500000, -0.026367, -0.536621, 0.842773, 0.068298, -0.250610, 0.903748
4.458761, 1.250000, -0.687500, 0.937500, -0.030762, -0.519531, 0.831543, 0.068542, -0.250732, 0.903625
4.480739, 0.187500, 1.375000, 0.750000, -0.051270, -0.508789, 0.833496, 0.068359, -0.251038, 0.903564
4.502764, -3.750000, 3.187500, -0.250000, -0.059570, -0.506348, 0.836914, 0.067993, -0.252075, 0.903381
4.524783, -5.250000, 4.000000, -1.187500, -0.043945, -0.516602, 0.854004, 0.067871, -0.253296, 0.903259
4.546519, -3.875000, 4.875000, -3.062500, -0.046387, -0.525391, 0.878418, 0.067505, -0.254211, 0.903259
4.568503, -0.187500, 4.125000, -3.875000, -0.042480, -0.497559, 0.887695, 0.066833, -0.254761, 0.903748
4.590529, -3.125000, 3.812500, -3.125000, -0.062012, -0.498047, 0.883301, 0.066406, -0.255249, 0.903870
4.612550, -5.250000, 1.937500, -3.062500, -0.074219, -0.510742, 0.871094, 0.066284, -0.256226, 0.903809
4.634643, -3.875000, 1.437500, -3.437500, -0.054688, -0.509766, 0.875488, 0.066345, -0.256775, 0.903870
4.656620, -3.875000, 1.312500, -3.062500, -0.044922, -0.532715, 0.875488, 0.066650, -0.257568, 0.903870
4.678627, -1.250000, 2.562500, -4.562500, -0.040527, -0.539551, 0.858398, 0.066772, -0.258057, 0.904053
4.700670, 1.062500, 4.437500, -4.562500, -0.049316, -0.517578, 0.857910, 0.066223, -0.258118, 0.904419
4.722659, 2.875000, 5.437500, -5.125000, -0.056152, -0.499023, 0.875977, 0.065308, -0.257751, 0.904968
4.748672, -6.000000, 5.625000, -5.375000, -0.058105, -0.501953, 0.884277, 0.064392, -0.258850, 0.905579
4.770709, -6.937500, 5.375000, -2.750000, -0.055664, -0.515137, 0.883789, 0.064026, -0.260071, 0.905518
4.792782, -3.625000, 4.937500, -4.375000, -0.062500, -0.514160, 0.882812, 0.063538, -0.260742, 0.905640
4.814748, 0.125000, 5.000000, -2.125000, -0.072754, -0.513672, 0.877441, 0.062622, -0.260925, 0.905884
4.836753, 2.375000, 2.812500, -2.125000, -0.071289, -0.491211, 0.881836, 0.061890, -0.260376, 0.906189
4.857780, 1.000000, 1.562500, -0.500000, -0.057129, -0.500000, 0.900879, 0.061523, -0.259888, 0.906372
4.879773, 2.250000, 1.187500, 0.250000, -0.060547, -0.514160, 0.903809, 0.061096, -0.259399, 0.906555
4.900827, 2.750000, 0.562500, 0.312500, -0.070312, -0.508789, 0.881836, 0.060669, -0.258911, 0.906677
4.922802, 4.000000, 0.000000, -1.062500, -0.069336, -0.509277, 0.880371, 0.060364, -0.258179, 0.906921
4.944857, 5.250000, 0.250000, 0.375000, -0.082031, -0.531250, 0.861328, 0.059814, -0.257690, 0.907104
4.966909, 5.750000, -1.125000, 1.812500, -0.057129, -0.493652, 0.864746, 0.059570, -0.256592, 0.907227
4.988908, -6.437500, 2.562500, 1.750000, -0.028809, -0.496582, 0.869629, 0.059692, -0.257019, 0.906921
5.010921, -6.437500, 2.562500, 1.750000, -0.028809, -0.496582, 0.869629, 0.059692, -0.257019, 0.906921
5.032921, -3.250000, 1.437500, -1.625000, -0.063965, -0.532715, 0.856934, 0.060120, -0.259155, 0.906494
5.054948, 3.437500, 2.062500, -2.187500, -0.073242, -0.540039, 0.862305, 0.059631, -0.258972, 0.906738
5.076955, 4.375000, 2.250000, -2.937500, -0.074707, -0.517090, 0.854004, 0.059082, -0.258606, 0.907043
5.098982, -1.125000, 2.687500, -3.937500, -0.070801, -0.493652, 0.860352, 0.058716, -0.258789, 0.907288
5.121038, -7.375000, 5.062500, -2.312500, -0.057617, -0.500000, 0.843262, 0.058472, -0.260132, 0.907166
5.143046, -10.312500, 6.125000, -2.187500, -0.056152, -0.498535, 0.837891, 0.058289, -0.262024, 0.906860
5.165086, -14.125000, 7.125000, -1.062500, -0.070801, -0.537598, 0.859375, 0.057983, -0.264832, 0.906311
5.187094, -8.125000, 8.125000, -2.687500, -0.069824, -0.565430, 0.877441, 0.057373, -0.266846, 0.906128
5.209123, -2.437500, 7.562500, -3.937500, -0.070801, -0.534668, 0.879395, 0.056519, -0.267517, 0.906311
5.231105, -10.312500, 6.250000, -1.312500, -0.075195, -0.498047, 0.878418, 0.055176, -0.269714, 0.906250
5.253146, -11.687500, 3.625000, -1.437500, -0.086914, -0.507324, 0.866699, 0.055115, -0.271484, 0.905884
5.275160, -11.562500, 3.375000, -0.125000, -0.084961, -0.545898, 0.870605, 0.055115, -0.273499, 0.905334
5.297185, -13.312500, 2.875000, -1.687500, -0.089844, -0.552734, 0.851074, 0.055420, -0.275879, 0.904785
5.319178, -13.000000, 4.562500, -2.875000, -0.072754, -0.561035, 0.854492, 0.055664, -0.278259, 0.904358
5.341202, -15.750000, 2.875000, -0.812500, -0.065430, -0.531738, 0.853516, 0.056152, -0.280640, 0.903687
5.363271, -18.625000, 2.062500, -0.375000, -0.059570, -0.525879, 0.850098, 0.056946, -0.283325, 0.902954
5.385262, -19.562500, 0.687500, 0.875000, -0.072266, -0.532715, 0.839355, 0.057861, -0.286133, 0.902039
5.407291, -15.187500, 0.312500, 2.000000, -0.066406, -0.543457, 0.842773, 0.058655, -0.288330, 0.901245
5.430103, -14.500000, 0.687500, 6.687500, -0.094238, -0.537598, 0.818848, 0.058777, -0.292114, 0.899414
5.452114, -13.500000, -0.562500, 8.000000, -0.107422, -0.588867, 0.821777, 0.059021, -0.294556, 0.898193
5.473139, -13.500000, -0.562500, 8.000000, -0.107422, -0.588867, 0.821777, 0.059021, -0.294556, 0.898193
5.495212, -4.375000, -2.562500, 15.687500, -0.129883, -0.512695, 0.882812, 0.057861, -0.296509, 0.895935
5.517188, -6.437500, -0.937500, 17.562500, -0.092285, -0.538086, 0.879883, 0.057251, -0.296936, 0.894775
5.539202, -6.000000, -1.000000, 13.437500, -0.081543, -0.555664, 0.849609, 0.057068, -0.297546, 0.893860
5.561274, -7.250000, -2.937500, 14.812500, -0.067871, -0.556152, 0.852051, 0.057373, -0.298218, 0.892761
5.583283, -13.250000, -6.437500, 17.437500, -0.073730, -0.601074, 0.844238, 0.058533, -0.299988, 0.890991
5.605244, -9.750000, -7.812500, 16.750000, -0.100586, -0.638184, 0.827637, 0.059631, -0.301636, 0.889282
5.627282, -6.812500, -5.312500, 13.937500, -0.105957, -0.628418, 0.814941, 0.060242, -0.302979, 0.887939
5.648310, -7.125000, -3.312500, 11.250000, -0.119629, -0.614746, 0.820801, 0.060486, -0.304260, 0.886719
5.670334, -13.250000, 0.375000, 8.062500, -0.131348, -0.627930, 0.774902, 0.060669, -0.308716, 0.884155
5.692386, -17.750000, -2.375000, 5.000000, -0.079102, -0.637695, 0.780762, 0.062317, -0.311768, 0.882751
5.714363, -13.250000, -4.812500, 3.875000, -0.057617, -0.682617, 0.794922, 0.064453, -0.314087, 0.881653
5.736346, -0.937500, -1.250000, -1.812500, -0.052246, -0.638184, 0.794922, 0.066895, -0.315552, 0.880920
5.758360, 2.062500, 2.687500, 1.500000, -0.097168, -0.617676, 0.805664, 0.066345, -0.315430, 0.880981
5.780392, 2.062500, 2.687500, 1.500000, -0.097168, -0.617676, 0.805664, 0.066345, -0.315430, 0.880981
5.802429, -9.500000, 0.312500, -0.125000, -0.109863, -0.595703, 0.813477, 0.066406, -0.317139, 0.880371
5.824430, -10.312500, 0.437500, -1.687500, -0.107422, -0.617188, 0.827637, 0.066956, -0.318542, 0.879944
5.846450, -6.000000, 0.062500, -1.312500, -0.122070, -0.619629, 0.816406, 0.067200, -0.319397, 0.879700
5.868479, 1.687500, -0.250000, -0.062500, -0.129395, -0.594238, 0.818848, 0.066711, -0.318909, 0.879883
5.889480, 1.812500, -0.500000, 1.875000, -0.131348, -0.590820, 0.825684, 0.066162, -0.318359, 0.879944
5.911502, 2.312500, -3.312500, 2.250000, -0.111816, -0.623047, 0.832031, 0.066345, -0.317688, 0.879883
5.933576, 4.062500, -4.625000, 1.187500, -0.090332, -0.617188, 0.811035, 0.066895, -0.316711, 0.880066
5.955583, 2.312500, -5.687500, 1.125000, -0.088867, -0.589844, 0.810547, 0.067566, -0.315735, 0.880127
5.977582, -3.812500, -6.625000, 2.875000, -0.090820, -0.638184, 0.794922, 0.070129, -0.316223, 0.879150
5.999565, 3.062500, -4.187500, 1.375000, -0.116699, -0.633789, 0.782715, 0.070374, -0.315918, 0.879089
6.020732, 3.062500, -4.187500, 1.375000, -0.116699, -0.633789, 0.782715, 0.070374, -0.315918, 0.879089
6.042611, 5.250000, -2.812500, -0.750000, -0.100098, -0.639160, 0.802246, 0.070618, -0.314453, 0.879517
6.064626, 9.875000, -0.625000, 0.812500, -0.091797, -0.616699, 0.808594, 0.070129, -0.312927, 0.880005
6.086959, 11.500000, -0.500000, 4.437500, -0.080078, -0.580078, 0.812500, 0.069336, -0.310852, 0.880432
6.108693, -4.125000, -1.812500, 1.062500, -0.071289, -0.593262, 0.800293, 0.070068, -0.311279, 0.880188
6.130699, -10.187500, -3.125000, -1.000000, -0.086914, -0.620117, 0.811035, 0.071350, -0.312622, 0.879639
6.152746, -5.062500, -3.625000, -1.687500, -0.097656, -0.645508, 0.826660, 0.072388, -0.313354, 0.879395
6.174729, 1.750000, -4.500000, -2.187500, -0.104980, -0.620605, 0.829102, 0.072937, -0.312744, 0.879578
6.196746, 3.562500, -4.875000, -3.812500, -0.104492, -0.591797, 0.826660, 0.073425, -0.311584, 0.880005
6.217744, 1.125000, -6.250000, -1.250000, -0.128418, -0.584961, 0.812012, 0.074341, -0.310059, 0.880249
6.239779, -1.125000, -7.812500, -1.875000, -0.124023, -0.586914, 0.822754, 0.075195, -0.309570, 0.880249
6.260845, -3.250000, -7.437500, -2.000000, -0.104004, -0.610352, 0.813477, 0.076477, -0.309692, 0.880066
6.282812, 1.062500, -5.937500, -1.687500, -0.078613, -0.627930, 0.804199, 0.077515, -0.309326, 0.880066
6.309829, 4.875000, -4.625000, -1.687500, -0.049316, -0.618164, 0.796875, 0.078430, -0.308289, 0.880371
6.331840, 4.875000, -4.375000, -1.937500, -0.040039, -0.608887, 0.794434, 0.079346, -0.307251, 0.880737
6.353852, 2.375000, -5.187500, -2.500000, -0.048828, -0.617188, 0.800781, 0.080444, -0.306580, 0.880920
6.375901, 3.312500, -4.812500, -3.437500, -0.052734, -0.615234, 0.798340, 0.081421, -0.305786, 0.881226
6.397898, 2.750000, -2.437500, -3.062500, -0.086426, -0.611816, 0.793945, 0.082336, -0.304993, 0.881653
6.419906, 1.562500, -2.375000, -4.062500, -0.073730, -0.612793, 0.787598, 0.082825, -0.304810, 0.881897
6.441940, 0.250000, -0.812500, -3.687500, -0.073242, -0.607910, 0.803711, 0.083069, -0.304749, 0.882080
6.463990, 1.625000, 0.375000, -3.187500, -0.062988, -0.601074, 0.807129, 0.083130, -0.304504, 0.882385
6.485971, 1.875000, 0.562500, -2.937500, -0.064941, -0.585449, 0.808594, 0.083069, -0.304016, 0.882690
6.507965, 2.125000, 0.625000, -3.375000, -0.061035, -0.595215, 0.813477, 0.083008, -0.303589, 0.883057
6.529750, 2.062500, 1.000000, -3.875000, -0.065430, -0.603516, 0.818848, 0.082947, -0.303284, 0.883423
6.551739, 3.187500, 1.375000, -3.437500, -0.074219, -0.590820, 0.820801, 0.082581, -0.302734, 0.883850
6.573771, 1.187500, 0.000000, -3.187500, -0.077637, -0.594238, 0.825684, 0.082458, -0.302429, 0.884094
6.595768, 2.062500, -0.312500, -3.687500, -0.064941, -0.609863, 0.830078, 0.082581, -0.302002, 0.884460
6.617798, 4.250000, 0.875000, -3.687500, -0.057617, -0.594727, 0.815430, 0.082397, -0.301331, 0.884949
6.640296, -0.125000, 0.937500, -3.062500, -0.053223, -0.595703, 0.825195, 0.082458, -0.300537, 0.885559
6.662278, 3.437500, 0.375000, -2.000000, -0.077148, -0.595215, 0.815430, 0.082153, -0.300049, 0.885864
6.684315, 4.750000, 0.375000, -2.625000, -0.062500, -0.595215, 0.818359, 0.081909, -0.299255, 0.886292
6.705357, 4.250000, 0.312500, -3.687500, -0.059082, -0.596680, 0.816895, 0.081848, -0.298645, 0.886719
6.727406, 6.187500, 0.812500, -3.937500, -0.056152, -0.579102, 0.822754, 0.081543, -0.297546, 0.887329
6.749474, 2.562500, 1.187500, -2.125000, -0.050781, -0.587891, 0.814453, 0.081421, -0.297119, 0.887634
6.773440, 0.750000, 2.187500, -2.625000, -0.058105, -0.606445, 0.813965, 0.081238, -0.297302, 0.887817
6.795461, 2.812500, 1.937500, -3.437500, -0.055664, -0.598145, 0.823730, 0.080994, -0.296936, 0.888184
6.817425, -3.375000, 2.687500, -4.187500, -0.081543, -0.597656, 0.819336, 0.080566, -0.297729, 0.888550
6.839455, -2.812500, 4.375000, -4.937500, -0.065918, -0.563965, 0.809082, 0.080139, -0.298218, 0.888794
6.861437, -9.000000, 5.000000, -4.687500, -0.066406, -0.557129, 0.785156, 0.080017, -0.299744, 0.888672
6.882498, -9.000000, 5.000000, -4.687500, -0.066406, -0.557129, 0.785156, 0.080017, -0.299744, 0.888672
6.903522, 0.687500, 7.312500, 0.750000, -0.058594, -0.590332, 0.824219, 0.078735, -0.301514, 0.888611
6.928537, 2.937500, 7.437500, -1.125000, -0.069824, -0.573242, 0.821289, 0.077332, -0.301270, 0.889038
6.949580, 2.000000, 6.375000, -0.250000, -0.076660, -0.584961, 0.831543, 0.076050, -0.301147, 0.889282
6.977600, -0.187500, 5.687500, -1.375000, -0.056152, -0.584961, 0.842285, 0.075317, -0.301208, 0.889526
6.999649, -0.750000, 5.062500, -1.812500, -0.066406, -0.572266, 0.834961, 0.074585, -0.301270, 0.889771
7.021642, -4.562500, 5.375000, 3.500000, -0.070312, -0.581543, 0.821777, 0.073242, -0.302612, 0.889465
7.044374, -2.125000, 5.000000, 3.812500, -0.062500, -0.626953, 0.837891, 0.072632, -0.303345, 0.889160
7.066336, 5.312500, 6.312500, 4.062500, -0.080566, -0.631348, 0.819824, 0.071228, -0.303223, 0.889221
7.087376, 9.312500, 4.625000, 3.250000, -0.090820, -0.566895, 0.830078, 0.069519, -0.301819, 0.889648
7.109373, 0.937500, 2.500000, 3.562500, -0.099121, -0.536133, 0.832031, 0.068481, -0.301392, 0.889648
7.131475, -9.812500, 1.062500, 3.562500, -0.089844, -0.571777, 0.822266, 0.068542, -0.302856, 0.888977
7.153476, -9.437500, 0.375000, 2.937500, -0.077637, -0.610840, 0.822266, 0.069031, -0.304443, 0.888306
7.175491, -3.812500, 1.375000, 4.437500, -0.082031, -0.619629, 0.812988, 0.068909, -0.305359, 0.887756
7.197521, 2.375000, 2.250000, 4.125000, -0.074219, -0.600586, 0.814941, 0.068298, -0.305176, 0.887695
7.219497, 2.687500, 5.062500, 3.625000, -0.075195, -0.587402, 0.821777, 0.067261, -0.304932, 0.887756
7.242035, -2.250000, 5.000000, 3.125000, -0.087402, -0.563965, 0.822266, 0.066345, -0.305298, 0.887634
7.264027, -12.937500, 6.312500, 3.500000, -0.109375, -0.625000, 0.783203, 0.065552, -0.309692, 0.886169
7.286053, -4.375000, 5.562500, 2.000000, -0.112305, -0.619629, 0.806152, 0.064697, -0.310974, 0.885803
7.308104, -3.625000, 7.125000, 4.750000, -0.093750, -0.620605, 0.802734, 0.063721, -0.312134, 0.885376
7.330155, -1.312500, 5.750000, 2.312500, -0.086426, -0.607910, 0.825195, 0.062927, -0.312561, 0.885254
7.351162, -3.375000, 5.437500, 1.437500, -0.098633, -0.583984, 0.805176, 0.062195, -0.313232, 0.885132
7.373390, -13.500000, 6.000000, 1.500000, -0.096191, -0.622070, 0.818359, 0.062073, -0.315674, 0.884399
7.409199, -1.312500, 5.375000, 1.312500, -0.092773, -0.629395, 0.811523, 0.061646, -0.318481, 0.883545
7.430768, -0.250000, 4.500000, 2.687500, -0.115234, -0.621582, 0.797852, 0.060791, -0.318970, 0.883362
7.451803, 2.750000, 4.187500, 3.437500, -0.123535, -0.608398, 0.811035, 0.059631, -0.318726, 0.883362
7.472787, 1.000000, 4.000000, 1.000000, -0.142578, -0.568359, 0.830566, 0.058411, -0.318359, 0.883545
7.493848, -7.687500, 4.062500, -0.500000, -0.113770, -0.584473, 0.815918, 0.058105, -0.319458, 0.883301
7.515862, -11.000000, 2.250000, 2.000000, -0.120117, -0.635254, 0.812500, 0.058289, -0.321350, 0.882568
7.538342, -3.187500, 0.000000, 2.062500, -0.104492, -0.625000, 0.817871, 0.058533, -0.321777, 0.882263
7.560323, 2.250000, 1.687500, 4.062500, -0.130859, -0.621582, 0.810059, 0.057617, -0.321350, 0.882141
7.582366, 3.625000, 1.062500, 5.062500, -0.137207, -0.609863, 0.804199, 0.056763, -0.320923, 0.882019
7.603537, 3.062500, 0.812500, 5.062500, -0.131348, -0.588867, 0.814453, 0.055969, -0.320251, 0.881958
7.625425, 1.125000, 0.500000, 3.562500, -0.117676, -0.596191, 0.804688, 0.055603, -0.320007, 0.881897
7.647423, -4.750000, 0.187500, 3.812500, -0.115723, -0.610352, 0.794922, 0.055725, -0.320740, 0.881409
7.668435, -7.500000, -0.437500, 4.562500, -0.123535, -0.609863, 0.792480, 0.055969, -0.321899, 0.880737
7.689457, -7.125000, 0.250000, 6.187500, -0.114746, -0.632324, 0.792969, 0.056152, -0.323181, 0.879944
7.711495, -2.000000, 0.062500, 6.625000, -0.112305, -0.648438, 0.802246, 0.056152, -0.323730, 0.879395
7.734503, 1.250000, 2.437500, 6.750000, -0.130371, -0.650391, 0.801758, 0.055420, -0.324036, 0.878967
7.756546, 5.812500, 2.062500, 4.312500, -0.139648, -0.605469, 0.797852, 0.054382, -0.323242, 0.879089
7.778568, 0.625000, 1.562500, 2.125000, -0.143555, -0.592773, 0.788574, 0.053772, -0.323181, 0.879028
7.800552, -5.125000, 0.500000, 4.125000, -0.145996, -0.634277, 0.791504, 0.053833, -0.325134, 0.877869
7.822558, 1.062500, 1.187500, 3.062500, -0.125977, -0.629883, 0.792480, 0.053589, -0.325195, 0.877747
7.844599, 5.562500, 1.750000, 4.187500, -0.124512, -0.608398, 0.805664, 0.052795, -0.324280, 0.877869
7.866609, 3.562500, 0.687500, 4.437500, -0.144531, -0.590820, 0.817383, 0.052002, -0.323547, 0.877930
7.888653, 0.187500, -0.312500, 3.562500, -0.148438, -0.606934, 0.812500, 0.051697, -0.323364, 0.877747
7.910643, -1.187500, 3.375000, 4.000000, -0.123535, -0.599121, 0.803711, 0.051086, -0.323608, 0.877502
